EVO3D_IRA1_NON_rearray_Plate1-D5,12.783
EVO3D_IRA1_NON_rearray_Plate1-D7,68.2247
EVO3D_IRA1_NON_rearray_Plate1-E1,1.49616
EVO3D_IRA1_NON_rearray_Plate1-E2,82.8586
EVO3D_IRA1_NON_rearray_Plate1-E4,1.40183
EVO3D_IRA1_NON_rearray_Plate1-E8,76.1514
EVO3D_IRA1_NON_rearray_Plate2-B10,1.4217
EVO3D_IRA1_NON_rearray_Plate2-B11,112.161
EVO3D_IRA1_NON_rearray_Plate2-B12,114.076
EVO3D_IRA1_NON_rearray_Plate2-C10,107.222
EVO3D_IRA1_NON_rearray_Plate2-C11,1.44489
EVO3D_IRA1_NON_rearray_Plate2-C3,96.1321
EVO3D_IRA1_NON_rearray_Plate2-C4,1.35688
EvolvingFront_WGS_Plate1_A01,75.2847
EvolvingFront_WGS_Plate1_A02,102.748
EvolvingFront_WGS_Plate1_A03,35.1188
EvolvingFront_WGS_Plate1_A04,3.06236
EvolvingFront_WGS_Plate1_A05,162.098
EvolvingFront_WGS_Plate1_A06,140.089
EvolvingFront_WGS_Plate1_A07,1.91494
EvolvingFront_WGS_Plate1_A08,83.5175
EvolvingFront_WGS_Plate1_A09,198.208
EvolvingFront_WGS_Plate1_A10,93.421
EvolvingFront_WGS_Plate1_A11,124.765
EvolvingFront_WGS_Plate1_A12,1.2428
EvolvingFront_WGS_Plate1_B03,80.2397
EvolvingFront_WGS_Plate1_B04,1.57432
EvolvingFront_WGS_Plate1_B05,1.66463
EvolvingFront_WGS_Plate1_B06,20.1523
EvolvingFront_WGS_Plate1_B07,1.5425
EvolvingFront_WGS_Plate1_B08,2
EvolvingFront_WGS_Plate1_B10,46.0976
EvolvingFront_WGS_Plate1_B11,1.99225
EvolvingFront_WGS_Plate1_B12,2
EvolvingFront_WGS_Plate1_C01,1.95238
EvolvingFront_WGS_Plate1_C02,54.1365
EvolvingFront_WGS_Plate1_C03,2.21654
EvolvingFront_WGS_Plate1_C04,97.1168
EvolvingFront_WGS_Plate1_C05,51.8155
EvolvingFront_WGS_Plate1_C06,46.231
EvolvingFront_WGS_Plate1_C07,13.809
EvolvingFront_WGS_Plate1_C12,1.78261
EvolvingFront_WGS_Plate1_D01,81.6853
EvolvingFront_WGS_Plate1_D02,123.307
EvolvingFront_WGS_Plate1_D03,115.601
EvolvingFront_WGS_Plate1_D04,153.86
EvolvingFront_WGS_Plate1_D05,1.67219
EvolvingFront_WGS_Plate1_D06,177.261
EvolvingFront_WGS_Plate1_D07,36.9643
EvolvingFront_WGS_Plate1_D08,106.51
EvolvingFront_WGS_Plate1_D09,156.599
EvolvingFront_WGS_Plate1_D10,144.66
EvolvingFront_WGS_Plate1_D11,244.621
EvolvingFront_WGS_Plate1_D12,1.72109
EvolvingFront_WGS_Plate1_E01,62.4259
EvolvingFront_WGS_Plate1_E02,1.51992
EvolvingFront_WGS_Plate1_E03,80.8068
EvolvingFront_WGS_Plate1_E04,133.073
EvolvingFront_WGS_Plate1_E05,59.8807
EvolvingFront_WGS_Plate1_E11,1.25681
EvolvingFront_WGS_Plate1_F01,65.4695
EvolvingFront_WGS_Plate1_F02,27.6302
EvolvingFront_WGS_Plate1_F03,23.5835
EvolvingFront_WGS_Plate1_F07,38.0127
EvolvingFront_WGS_Plate1_F08,33.7737
EvolvingFront_WGS_Plate1_F09,1.67232
EvolvingFront_WGS_Plate1_F10,117.601
EvolvingFront_WGS_Plate1_F11,1.85276
EvolvingFront_WGS_Plate1_F12,1
EvolvingFront_WGS_Plate1_G05,2
EvolvingFront_WGS_Plate1_G06,3.15969
EvolvingFront_WGS_Plate1_G08,70.049
EvolvingFront_WGS_Plate1_G09,155.581
EvolvingFront_WGS_Plate1_G11,1.98684
EvolvingFront_WGS_Plate1_H01,2
EvolvingFront_WGS_Plate1_H02,1.17054
EvolvingFront_WGS_Plate1_H03,1
EvolvingFront_WGS_Plate1_H04,2.36293
EvolvingFront_WGS_Plate1_H05,1.72381
EvolvingFront_WGS_Plate1_H09,2
EvolvingFront_WGS_Plate1_H10,1.38614
EvolvingFront_WGS_Plate1_H11,1.45391
EvolvingFront_WGS_Plate1_H12,1.52955
EvolvingFront_WGS_Plate2_A01,20.9506
EvolvingFront_WGS_Plate2_A02,29.8663
EvolvingFront_WGS_Plate2_A03,13.4491
EvolvingFront_WGS_Plate2_A04,41.2762
EvolvingFront_WGS_Plate2_A05,12.5874
EvolvingFront_WGS_Plate2_A06,14.8873
EvolvingFront_WGS_Plate2_A07,40.1824
EvolvingFront_WGS_Plate2_A08,20.4165
EvolvingFront_WGS_Plate2_A09,20.1115
EvolvingFront_WGS_Plate2_A10,21.4178
EvolvingFront_WGS_Plate2_A11,3.98485
EvolvingFront_WGS_Plate2_A12,39.3812
EvolvingFront_WGS_Plate2_B01,44.6099
EvolvingFront_WGS_Plate2_B02,51.8611
EvolvingFront_WGS_Plate2_B03,36.7863
EvolvingFront_WGS_Plate2_B04,62.5585
EvolvingFront_WGS_Plate2_B05,67.2956
EvolvingFront_WGS_Plate2_B06,37.7914
EvolvingFront_WGS_Plate2_B07,70.1139
EvolvingFront_WGS_Plate2_B08,56.3705
EvolvingFront_WGS_Plate2_B09,31.9629
EvolvingFront_WGS_Plate2_B10,55.2604
EvolvingFront_WGS_Plate2_B12,51.5329
EvolvingFront_WGS_Plate2_C01,47.0087
EvolvingFront_WGS_Plate2_C02,51.9446
EvolvingFront_WGS_Plate2_C03,19.3538
EvolvingFront_WGS_Plate2_C04,53.2567
EvolvingFront_WGS_Plate2_C05,47.3483
EvolvingFront_WGS_Plate2_C06,13.0615
EvolvingFront_WGS_Plate2_C07,14.8181
EvolvingFront_WGS_Plate2_C08,31.7106
EvolvingFront_WGS_Plate2_C09,60.8567
EvolvingFront_WGS_Plate2_C10,48.4323
EvolvingFront_WGS_Plate2_C11,47.7278
EvolvingFront_WGS_Plate2_C12,55.2596
EvolvingFront_WGS_Plate2_D01,39.2388
EvolvingFront_WGS_Plate2_D02,14.2752
EvolvingFront_WGS_Plate2_D03,34.0977
EvolvingFront_WGS_Plate2_D04,32.3382
EvolvingFront_WGS_Plate2_D05,64.7483
EvolvingFront_WGS_Plate2_D06,59.3475
EvolvingFront_WGS_Plate2_D07,62.0691
EvolvingFront_WGS_Plate2_D08,49.4286
EvolvingFront_WGS_Plate2_D09,55.6918
EvolvingFront_WGS_Plate2_D10,43.4983
EvolvingFront_WGS_Plate2_D11,57.5886
EvolvingFront_WGS_Plate2_D12,64.0892
EvolvingFront_WGS_Plate2_E01,47.1193
EvolvingFront_WGS_Plate2_E02,60.2058
EvolvingFront_WGS_Plate2_E03,40.4121
EvolvingFront_WGS_Plate2_E04,45.145
EvolvingFront_WGS_Plate2_E05,53.901
EvolvingFront_WGS_Plate2_E06,42.195
EvolvingFront_WGS_Plate2_E07,22.4433
EvolvingFront_WGS_Plate2_E08,35.0531
EvolvingFront_WGS_Plate2_E09,41.4517
EvolvingFront_WGS_Plate2_E10,53.8272
EvolvingFront_WGS_Plate2_E11,78.1171
EvolvingFront_WGS_Plate2_E12,68.9524
EvolvingFront_WGS_Plate2_F01,51.4787
EvolvingFront_WGS_Plate2_F02,54.3412
EvolvingFront_WGS_Plate2_F04,46.7558
EvolvingFront_WGS_Plate2_F05,25.2726
EvolvingFront_WGS_Plate2_F06,30.2963
EvolvingFront_WGS_Plate2_F07,66.4505
EvolvingFront_WGS_Plate2_F08,40.3878
EvolvingFront_WGS_Plate2_F09,54.9642
EvolvingFront_WGS_Plate2_F10,40.2306
EvolvingFront_WGS_Plate2_F11,1.78232
EvolvingFront_WGS_Plate2_F12,58.457
EvolvingFront_WGS_Plate2_G01,42.6238
EvolvingFront_WGS_Plate2_G02,56.3567
EvolvingFront_WGS_Plate2_G03,27.8815
EvolvingFront_WGS_Plate2_G04,46.5182
EvolvingFront_WGS_Plate2_G05,46.1621
EvolvingFront_WGS_Plate2_G06,32.9771
EvolvingFront_WGS_Plate2_G07,32.4665
EvolvingFront_WGS_Plate2_G08,16.5301
EvolvingFront_WGS_Plate2_G09,30.5138
EvolvingFront_WGS_Plate2_G10,40.1917
EvolvingFront_WGS_Plate2_G11,53.9688
EvolvingFront_WGS_Plate2_G12,72.6156
EvolvingFront_WGS_Plate2_H01,42.4772
EvolvingFront_WGS_Plate2_H02,62.026
EvolvingFront_WGS_Plate2_H03,50.9536
EvolvingFront_WGS_Plate2_H04,76.7161
EvolvingFront_WGS_Plate2_H05,65.8543
EvolvingFront_WGS_Plate2_H06,65.5676
EvolvingFront_WGS_Plate2_H07,81.2042
EvolvingFront_WGS_Plate2_H08,62.2848
EvolvingFront_WGS_Plate2_H09,77.5721
EvolvingFront_WGS_Plate2_H10,67.7498
EvolvingFront_WGS_Plate2_H11,73.598
EvolvingFront_WGS_Plate3_A01,82.8433
EvolvingFront_WGS_Plate3_A02,60.2147
EvolvingFront_WGS_Plate3_A03,98.2982
EvolvingFront_WGS_Plate3_A04,97.5247
EvolvingFront_WGS_Plate3_A05,64.3677
EvolvingFront_WGS_Plate3_A06,2.41559
EvolvingFront_WGS_Plate3_A07,67.4545
EvolvingFront_WGS_Plate3_A08,48.3613
EvolvingFront_WGS_Plate3_A09,58.6665
EvolvingFront_WGS_Plate3_A10,69.712
EvolvingFront_WGS_Plate3_A11,2.36307
EvolvingFront_WGS_Plate3_A12,77.3875
EvolvingFront_WGS_Plate3_B01,84.073
EvolvingFront_WGS_Plate3_B02,62.0253
EvolvingFront_WGS_Plate3_B03,76.0467
EvolvingFront_WGS_Plate3_B04,77.5064
EvolvingFront_WGS_Plate3_B05,54.5549
EvolvingFront_WGS_Plate3_B06,103.505
EvolvingFront_WGS_Plate3_B07,83.0689
EvolvingFront_WGS_Plate3_B08,76.2446
EvolvingFront_WGS_Plate3_B09,82.8072
EvolvingFront_WGS_Plate3_B10,66.6425
EvolvingFront_WGS_Plate3_B11,81.5737
EvolvingFront_WGS_Plate3_B12,72.7175
EvolvingFront_WGS_Plate3_C01,82.1407
EvolvingFront_WGS_Plate3_C02,72.47
EvolvingFront_WGS_Plate3_C03,79.5689
EvolvingFront_WGS_Plate3_C04,107.012
EvolvingFront_WGS_Plate3_C05,70.3594
EvolvingFront_WGS_Plate3_C06,101.006
EvolvingFront_WGS_Plate3_C07,54.2707
EvolvingFront_WGS_Plate3_C08,66.9625
EvolvingFront_WGS_Plate3_C09,87.5041
EvolvingFront_WGS_Plate3_C10,77.1813
EvolvingFront_WGS_Plate3_C11,81.8987
EvolvingFront_WGS_Plate3_C12,90.2358
EvolvingFront_WGS_Plate3_D01,68.1165
EvolvingFront_WGS_Plate3_D02,78.3036
EvolvingFront_WGS_Plate3_D03,99.8755
EvolvingFront_WGS_Plate3_D04,117.459
EvolvingFront_WGS_Plate3_D05,74.803
EvolvingFront_WGS_Plate3_D07,67.8565
EvolvingFront_WGS_Plate3_D08,67.8793
EvolvingFront_WGS_Plate3_D09,78.934
EvolvingFront_WGS_Plate3_D10,77.3958
EvolvingFront_WGS_Plate3_D11,61.5451
EvolvingFront_WGS_Plate3_D12,78.8278
EvolvingFront_WGS_Plate3_E01,74.7115
EvolvingFront_WGS_Plate3_E02,90.3074
EvolvingFront_WGS_Plate3_E03,80.1371
EvolvingFront_WGS_Plate3_E05,52.4627
EvolvingFront_WGS_Plate3_E06,96.0739
EvolvingFront_WGS_Plate3_E07,56.5676
EvolvingFront_WGS_Plate3_E08,67.5316
EvolvingFront_WGS_Plate3_E09,68.7185
EvolvingFront_WGS_Plate3_E10,73.1012
EvolvingFront_WGS_Plate3_E11,72.2722
EvolvingFront_WGS_Plate3_E12,75.1295
EvolvingFront_WGS_Plate3_F01,75.2845
EvolvingFront_WGS_Plate3_F02,62.994
EvolvingFront_WGS_Plate3_F03,52.1421
EvolvingFront_WGS_Plate3_F05,72.3451
EvolvingFront_WGS_Plate3_F06,89.8704
EvolvingFront_WGS_Plate3_F07,54.3093
EvolvingFront_WGS_Plate3_F08,60.7635
EvolvingFront_WGS_Plate3_F09,25.0343
EvolvingFront_WGS_Plate3_F10,65.7084
EvolvingFront_WGS_Plate3_F11,73.0624
EvolvingFront_WGS_Plate3_F12,61.9197
EvolvingFront_WGS_Plate3_G01,54.8015
EvolvingFront_WGS_Plate3_G02,88.1215
EvolvingFront_WGS_Plate3_G03,1.11439
EvolvingFront_WGS_Plate3_G05,36.7095
EvolvingFront_WGS_Plate3_G06,41.5452
EvolvingFront_WGS_Plate3_G07,80.0876
EvolvingFront_WGS_Plate3_G08,28.7668
EvolvingFront_WGS_Plate3_G09,63.0283
EvolvingFront_WGS_Plate3_G10,57.3102
EvolvingFront_WGS_Plate3_G11,70.2327
EvolvingFront_WGS_Plate3_G12,67.1537
EvolvingFront_WGS_Plate3_H01,69.1631
EvolvingFront_WGS_Plate3_H02,65.349
EvolvingFront_WGS_Plate3_H03,77.8074
EvolvingFront_WGS_Plate3_H04,1.97331
EvolvingFront_WGS_Plate3_H05,57.8015
EvolvingFront_WGS_Plate3_H07,80.6344
EvolvingFront_WGS_Plate3_H08,77.3661
EvolvingFront_WGS_Plate3_H09,79.3551
EvolvingFront_WGS_Plate3_H10,82.7179
EvolvingFront_WGS_Plate3_H11,81.8889
EvolvingFront_WGS_Plate3_H12,83.065
EvolvingFront_WGS_Plate4_A01,61.6103
EvolvingFront_WGS_Plate4_A02,72.0853
EvolvingFront_WGS_Plate4_A03,73.8892
EvolvingFront_WGS_Plate4_A04,60.688
EvolvingFront_WGS_Plate4_A05,63.0272
EvolvingFront_WGS_Plate4_A06,57.8494
EvolvingFront_WGS_Plate4_A07,62.0662
EvolvingFront_WGS_Plate4_A08,54.1659
EvolvingFront_WGS_Plate4_A09,62.1206
EvolvingFront_WGS_Plate4_A10,16.7019
EvolvingFront_WGS_Plate4_A11,62.8909
EvolvingFront_WGS_Plate4_A12,73.577
EvolvingFront_WGS_Plate4_B01,84.6533
EvolvingFront_WGS_Plate4_B02,74.2146
EvolvingFront_WGS_Plate4_B03,87.8576
EvolvingFront_WGS_Plate4_B04,69.0353
EvolvingFront_WGS_Plate4_B05,45.1246
EvolvingFront_WGS_Plate4_B06,66.4035
EvolvingFront_WGS_Plate4_B07,67.5232
EvolvingFront_WGS_Plate4_B08,62.7349
EvolvingFront_WGS_Plate4_B09,56.9671
EvolvingFront_WGS_Plate4_B10,74.4494
EvolvingFront_WGS_Plate4_B11,67.5466
EvolvingFront_WGS_Plate4_B12,66.3414
EvolvingFront_WGS_Plate4_C01,86.9379
EvolvingFront_WGS_Plate4_C02,64.9306
EvolvingFront_WGS_Plate4_C03,77.0603
EvolvingFront_WGS_Plate4_C04,62.9174
EvolvingFront_WGS_Plate4_C05,51.3271
EvolvingFront_WGS_Plate4_C06,66.4761
EvolvingFront_WGS_Plate4_C07,55.0575
EvolvingFront_WGS_Plate4_C08,35.5595
EvolvingFront_WGS_Plate4_C09,63.7757
EvolvingFront_WGS_Plate4_C10,85.6938
EvolvingFront_WGS_Plate4_C11,67.8954
EvolvingFront_WGS_Plate4_C12,72.418
EvolvingFront_WGS_Plate4_D01,83.4143
EvolvingFront_WGS_Plate4_D02,72.4029
EvolvingFront_WGS_Plate4_D03,90.0273
EvolvingFront_WGS_Plate4_D04,75.5779
EvolvingFront_WGS_Plate4_D05,59.3872
EvolvingFront_WGS_Plate4_D06,63.4847
EvolvingFront_WGS_Plate4_D07,56.7259
EvolvingFront_WGS_Plate4_D08,56.5638
EvolvingFront_WGS_Plate4_D09,69.336
EvolvingFront_WGS_Plate4_D10,60.5645
EvolvingFront_WGS_Plate4_D11,76.2642
EvolvingFront_WGS_Plate4_D12,68.7865
EvolvingFront_WGS_Plate4_E01,46.0669
EvolvingFront_WGS_Plate4_E02,34.7134
EvolvingFront_WGS_Plate4_E03,74.8678
EvolvingFront_WGS_Plate4_E04,66.8816
EvolvingFront_WGS_Plate4_E05,69.8791
EvolvingFront_WGS_Plate4_E06,47.4612
EvolvingFront_WGS_Plate4_E07,56.6639
EvolvingFront_WGS_Plate4_E08,67.7008
EvolvingFront_WGS_Plate4_E09,82.048
EvolvingFront_WGS_Plate4_E10,91.5138
EvolvingFront_WGS_Plate4_E11,87.9753
EvolvingFront_WGS_Plate4_E12,61.1122
EvolvingFront_WGS_Plate5_A01,134.76
EvolvingFront_WGS_Plate5_A02,1.63602
EvolvingFront_WGS_Plate5_A03,200.368
EvolvingFront_WGS_Plate5_A04,201.098
EvolvingFront_WGS_Plate5_A05,197.436
EvolvingFront_WGS_Plate5_A06,170.41
EvolvingFront_WGS_Plate5_A07,195.663
EvolvingFront_WGS_Plate5_A08,221.857
EvolvingFront_WGS_Plate5_A09,1.58372
EvolvingFront_WGS_Plate5_A10,199.961
EvolvingFront_WGS_Plate5_A11,340.894
EvolvingFront_WGS_Plate5_A12,61.3344
EvolvingFront_WGS_Plate5_B01,181.368
EvolvingFront_WGS_Plate5_B02,148.837
EvolvingFront_WGS_Plate5_B03,207.254
EvolvingFront_WGS_Plate5_B04,169.205
EvolvingFront_WGS_Plate5_B05,104.428
EvolvingFront_WGS_Plate5_B06,155.661
EvolvingFront_WGS_Plate5_B07,211.503
EvolvingFront_WGS_Plate5_B08,235.693
EvolvingFront_WGS_Plate5_B09,203.555
EvolvingFront_WGS_Plate5_B10,1.15067
EvolvingFront_WGS_Plate5_B11,1.30762
EvolvingFront_WGS_Plate5_B12,148.489
EvolvingFront_WGS_Plate5_C01,161.85
EvolvingFront_WGS_Plate5_C02,110.032
EvolvingFront_WGS_Plate5_C03,175.235
EvolvingFront_WGS_Plate5_C04,164.581
EvolvingFront_WGS_Plate5_C05,120.972
EvolvingFront_WGS_Plate5_C06,186.596
EvolvingFront_WGS_Plate5_C07,185.473
EvolvingFront_WGS_Plate5_C08,158.983
EvolvingFront_WGS_Plate5_C09,229.782
EvolvingFront_WGS_Plate5_C10,233.902
EvolvingFront_WGS_Plate5_C11,209.799
EvolvingFront_WGS_Plate5_C12,187.418
EvolvingFront_WGS_Plate5_D01,185.811
EvolvingFront_WGS_Plate5_D02,138.951
EvolvingFront_WGS_Plate5_D03,179.329
EvolvingFront_WGS_Plate5_D04,226.221
EvolvingFront_WGS_Plate5_D05,191.867
EvolvingFront_WGS_Plate5_D06,183.531
EvolvingFront_WGS_Plate5_D07,180.566
EvolvingFront_WGS_Plate5_D08,172.294
EvolvingFront_WGS_Plate5_D09,221.157
EvolvingFront_WGS_Plate5_D10,178.344
EvolvingFront_WGS_Plate5_D11,317.918
EvolvingFront_WGS_Plate5_D12,158.041
EvolvingFront_WGS_Plate5_E01,166.891
EvolvingFront_WGS_Plate5_E02,142.58
EvolvingFront_WGS_Plate5_E03,214.547
EvolvingFront_WGS_Plate5_E04,173.402
EvolvingFront_WGS_Plate5_E05,225.968
EvolvingFront_WGS_Plate5_E06,145.946
EvolvingFront_WGS_Plate5_E07,189.183
EvolvingFront_WGS_Plate5_E08,193.957
EvolvingFront_WGS_Plate5_E09,269.07
EvolvingFront_WGS_Plate5_E10,231.253
EvolvingFront_WGS_Plate5_E11,380.501
EvolvingFront_WGS_Plate5_E12,211.074
EvolvingFront_WGS_Plate5_F01,149.307
EvolvingFront_WGS_Plate5_F02,149.614
EvolvingFront_WGS_Plate5_F03,182.929
EvolvingFront_WGS_Plate5_F04,155.757
EvolvingFront_WGS_Plate5_F05,139.634
EvolvingFront_WGS_Plate5_F06,134.211
EvolvingFront_WGS_Plate5_F07,190.539
EvolvingFront_WGS_Plate5_F08,118.894
EvolvingFront_WGS_Plate5_F09,237.899
EvolvingFront_WGS_Plate5_F10,278.795
EvolvingFront_WGS_Plate5_F11,217.512
EvolvingFront_WGS_Plate5_F12,114.268
EvolvingFront_WGS_Plate5_G01,50.851
EvolvingFront_WGS_Plate5_G02,60.5749
EvolvingFront_WGS_Plate5_G03,169.158
EvolvingFront_WGS_Plate5_G04,154.186
EvolvingFront_WGS_Plate5_G05,131.194
EvolvingFront_WGS_Plate5_G06,113.169
EvolvingFront_WGS_Plate5_G07,194.736
EvolvingFront_WGS_Plate5_G08,136.399
EvolvingFront_WGS_Plate5_G09,83.2588
EvolvingFront_WGS_Plate5_G10,177.352
EvolvingFront_WGS_Plate5_G11,339.573
EvolvingFront_WGS_Plate5_G12,197.173
EvolvingFront_WGS_Plate5_H01,180.864
EvolvingFront_WGS_Plate5_H02,144.979
EvolvingFront_WGS_Plate5_H03,211.05
EvolvingFront_WGS_Plate5_H04,66.3939
EvolvingFront_WGS_Plate5_H05,92.9852
EvolvingFront_WGS_Plate5_H06,142.595
EvolvingFront_WGS_Plate5_H07,172.544
EvolvingFront_WGS_Plate5_H08,116.778
EvolvingFront_WGS_Plate5_H09,275.842
EvolvingFront_WGS_Plate5_H10,220.378
EvolvingFront_WGS_Plate5_H11,256.617
EvolvingFront_WGS_Plate5_H12,1